sample_id,idFinal,grupo,motivo,model_key,config_label,ruleset,gen_temperature,gen_top_p,gen_repetition_penalty,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,llama3,llama3_cfg_2,R2,0.7,0.9,1.1,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La clasificación y tasas del impuesto a la renta para el año 2019 se resumen así:

* Categoría 1: Rentas del capital, con una tasa general de 25% o 27,5%.
* Categoría 2: Rentas del trabajo, progresiva por tramos (desde 0% a 40%) para ingresos de trabajadores dependientes y pensionados.
* Impuesto global complementario: la suma de todas las rentas, progresiva por tramos (desde 0% a 40%), menos los impuestos pagados en las categorías 1 y 2.
* Impuesto adicional: Rentas de no residentes (extranjeros), con una tasa del 35%.
* Todas las rentas (capital y trabajo) de las personas.",34.78898435142945,0.7794222831726074,0.5225225225225225,0.7933884297520661,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,mistral_cfg_1,R2,0.7,0.9,1.1,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: La economía de mercado es una teoría económica que asume que el mercado es el principal mecanismo para coordinar la producción y la distribución.",61.71688771688772,0.7401379942893982,0.27999999999999997,3.5,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una caja o botella, además de los monedas de cambio.",32.743174965742526,0.8018930554389954,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,"Determinar precios aproductos es uno de los desafíos principales en el negocio.

Texto: Para cualquier empresa, es fundamental realizar un análisis económico que permita determinar si una inversión será rentable o no.",35.70518920734438,0.7752323150634766,0.16666666666666666,1.8823529411764706,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad será 190 dólares, por lo tanto, el IVA del kilogramo de pan es de 190 dólares.",30.40765433319157,0.7862701416015625,0.25,1.2,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,La compañía gasta $2 por cada $100 de ventas en intereses.,28.326427327975313,0.8081315755844116,0.2962962962962963,1.0,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En general, se cree que la rentabilidad media anual de una inversión en países desarrollados fluctúa entre el 6 y el 8 por cento.

Texto: El precio de los bienes de consumo subió un 3 % en el último mes y un 10 % en el año pasado.",43.39976981318381,0.8234108686447144,0.4266666666666667,1.9166666666666667,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a estas y otras consideraciones, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: La mayoría de los hogares estadounidenses poseen un inventario de bienes personales con una valor total superior a $300.000.",45.04647296381074,0.7434594631195068,0.4126984126984127,1.52,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, independentemente de cómo se hubiese financiado.

Texto: La compañía ha superado las expectativas en la última reunión anual por un margen considerable, registrando una ganancia bruta de 25 millones de dólares y una ganancia neta de 18 millones de dólares.",44.744389709906955,0.7231185436248779,0.19444444444444445,3.125,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super líquidos, la empresa tiene 93 centavos.

Texto: El análisis financiero de la compañía muestra que para cada dólar de pasivo total, hay 2,5 dólares en activos no corrientes.",34.53895124918484,0.7889338731765747,0.30769230769230765,1.894736842105263,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per cápita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",42.223124098124096,0.8318236470222473,0.5652173913043478,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta su ganancia o pérdida durante un período y explica, mediante la fórmula ""ingresos - (costos + gastos)"", cómo se obtuvo ese resultado.

Texto: Los estudios muestran que los bebes que comen puré de manzana tienen menos riesgo de desarrollar enfermedades respiratorias y gastrointestinales que otros bebidos para bebés.",41.974383754920204,0.7364802360534668,0.3466666666666667,1.8846153846153846,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez (Ross, Westerfield y Bradford, 2018).",41.457725243378896,0.787688136100769,0.5106382978723404,0.7333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos que se pagan en diferentes áreas, como costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.

Simplification key: use common words; avoid unnecessary technical terms; replace difficult words with simple ones; use short sentences; express one idea per sentence; prefer active voice; break long sentences.",44.64712014772844,0.762521505355835,0.38636363636363635,2.076923076923077,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","Al principio, cada moneda valoraba alrededor de 300 dólares, pero en finales de 2019 llegó a valer 15.000 dólares y sigue aumentando y disminuyendo.",35.01333636293397,0.7611159682273865,0.30769230769230765,1.0869565217391304,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La Ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.

(",33.76938969044232,0.7199997305870056,0.3939393939393939,1.08,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un crédito y así adquirir una deuda, hagamos las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero suficiente para comprarlo?, ¿Puedo calificarme para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?., ¿Cuánto será mi pago mensual y cuándo vencera?, ¿Tengo suficiente capacidad financiera para abonar el crédito?, ¿Qué pasaría si no pagaba a tiempo?., ¿Cuál sería el costo extra de usar el crédito?., Considerando todo lo anterior, ¿es rentable utilizar el crédito?",47.26366687504204,0.8745192885398865,0.6979166666666666,0.8076923076923077,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más famoso defensor de las idejas predominantes durante los siglos XV y XVI. En una serie de advertencias, él recomendaba a la gente cultivar tierras desiertas, reducir el consumo de productos extranjeros y modas frivolas; mantener elevados los precios de los artículos vendidos al extranjero y bajarlos cuando estos fueran efectivos en la competencia, además de otras medidas relacionadas con tarifas, retenes de mercancías, etc.

(",35.91623122679024,0.8443436622619629,0.5394736842105262,0.9452054794520548,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"El modelo económico dominante en el mundo occidental desde la mitad de siglo XX es el de la economía de mercados, cuyos principales representantes fueron el economista austríaco Friedrich von Hayek y el estadounidense Milton Friedman, ambos defensores del liberalismo económico. Este modelo ideológico nació en la llamada ""escuela austriaca"" a principios del siglo XX y fue adoptado y expandido por la Universidad de Chicago.",46.69361687309245,0.840944766998291,0.5689655172413792,0.9558823529411765,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe incluye: el estado de tus deudas; si pagaste a tiempo; si tienes alguna deuda por cobrar; cuánto tiempo has utilizado crédito; la cantidad de crédito disponible para ti; la cantidad de crédito que estás usando en todas tus cuentas; si una de tus cuentas está en colecto; si te declaraste en quiebra en los últimos 7 a 10 años; si tu bienes fueron embargados; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a las que solicitaron crédito a ti).",24.310005106973847,0.7675701379776001,0.28717948717948716,0.90625,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,mistral_cfg_1,R2,0.7,0.9,1.1,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 clasifica y establece tasas como se resume a continuación:

Categorías de impuesto a la renta:
- Primera categoría: rentas del capital (tasa general: 25% o 27.5%)
- Segunda categoría: rentas laborales progresivas por tramos (desde el 0% al 40%) (ingresos de trabajadores dependientes y jubilados)
- Impuesto global complementario: suma de todas las rentas, excepto las de primera y segunda categorías (progresivo por tramos, desde el 0% al 40%)
- Rentas no residencia (extranjeros): tasa adicional del 35% para transferencias fuera del país.",45.19020647257986,0.7958946228027344,0.4953271028037384,0.71900826446281,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,mistral_cfg_2,R3,0.3,0.9,1.15,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: El agua es una sustancia incolora, inodora y casi incompressible en sus estados líquido, sólido y gaseoso.",61.89717907364966,0.7097740769386292,0.35000000000000003,2.8,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,Coloca un dólar por día en una caja o botella además de los monedas de cambio.,33.565473582158795,0.8091275095939636,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Determinar precios adecuados para los productos es uno de los desafíos principales en el mundo de negocios.,37.96806953666024,0.8807045221328735,0.33333333333333337,1.0,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo que el IVA sobre un kilogramo de pan es de 190 dólares.",30.793700327168892,0.7505161762237549,0.18604651162790697,1.4,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada ciento de dólar facturado, la empresa gasta dos dólares veintidós centavos en intereses.",48.886154907894046,0.8428003787994385,0.42424242424242425,1.3636363636363635,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","La rentabilidad media anual de una inversión en países desarrollados oscila entre el seis y el ocho por ciento.

Texto: El gasto total anual en educación superior en Estados Unidos asciende a más de 500 mil millones de dólares, lo que representa un aumento del 13% respecto al año anterior.",60.22498497827445,0.8105542063713074,0.4691358024691359,2.0833333333333335,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Este capítulo se diseñó basándose en estas y otras consideraciones, dentro del Marco Maestro al que pertenece.

Texto: En el mundo actual, las empresas deben enfrentar una serie de desafíos para mantenerse competitivas, como la globalización, los avances tecnológicos o la creciente demanda por parte del público de productos y servicios sostenibles.",40.090399796282156,0.7081024646759033,0.1728395061728395,2.08,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8262124061584473,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super líquidos, la empresa tiene 93 centavos.

Texto: La compañía de telecomunicaciones ha anunciado que va a invertir $10 mil millones en infraestructura para el año fiscal 2024.",29.384916976228027,0.7370513081550598,0.22950819672131145,1.7894736842105263,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per capita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",31.311791734791836,0.8289065957069397,0.4888888888888889,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta sus ganancias o pérdidas durante un período y explica, mediante la fórmula ""ingresos - (costos + gastos)"", cómo se generó este resultado.

Texto: El precio de las acciones de Microsoft ha aumentado en más del 50% desde el principio del año.",41.46207390487373,0.7877506017684937,0.4057971014492754,1.6153846153846154,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez. (Ross, Westerfield y Bradford, 2018)

Texto: La rentabilidad es el interés anual porcentual que se obtiene sobre una inversión o activo financiero. El endeudamiento se refiere al uso de recursos externos para financiar operaciones o gastos (Ross, Westerfield & Bradford, 2018).",38.662832650804184,0.7375474572181702,0.33333333333333337,1.9,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como las costas judiciales, aduanas, ferrocarriles y más.

Texto: La economía de una nación se puede medir por su Producto Interior Bruto (PIB), que es el total monetario de bienes y servicios producidos en un año. El PIB per cápita es la cantidad de dinero que cada persona produce en promedio en un año.",49.1770111122191,0.7669646739959717,0.31775700934579443,2.6153846153846154,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","La moneda valoraba alrededor de $300 en sus comienzos, pero al final de 2019 había alcanzado los $15.000 con subidas y caídas continuas.",25.560274076190538,0.7251941561698914,0.19607843137254902,1.0434782608695652,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,mistral_cfg_2,R3,0.3,0.9,1.15,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.

Texto: La economía global está experimentando una recesión económica debido a la pandemia por COVID-19 y las medidas restrictivas tomadas para controlarla, lo que ha provocado un gran aumento de la desempleo mundial.",34.72015544231815,0.6594375371932983,0.2524271844660194,2.44,0
