row_id,prompt_family,owner,model_key,config_label,ruleset,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy,system_family,system_name,bleu,rouge1_f,rouge2_f,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,inflesz_pred,inflesz_src,inflesz_delta,sentence_splits,levenshtein_similarity,additions_proportion,deletions_proportion,score_cualitativo_1_5,score_cualitativo_100,score_fidelidad,score_fluidez,score_estructura,score_numeros
3320,fine-tuning,lora,mistral,final_adapter,,"Existen modelos cuantitativos que permiten determinar de manera técnica el valor de la tasa de descuento como el CAPM1 y el WACC2 (Bell, 2016), los cuales no se incluyen en el presente documento; no obstante, la determinación subjetiva de la tasa de descuento exigida por el accionista puede utilizarse ante la falta de información de los mencionados modelos.","Hay modelos cuantitativos para determinar técnicamente el valor de la tasa de descuento, pero no se incluyen en este documento. Sin embargo, la determinación subjetiva de la tasa de descuento exigida por el accionista se puede utilizar ante la falta de información de esos modelos.","Existen modelos cuantitativos para determinar la tasa de descuento. Pero no se incluyen en este documento. Por eso, la tasa de descuento exigida por el accionista puede ser determinada subjetivamente.",61.56619116011809,0.8930917978286743,0.6153846153846154,0.5172413793103449,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3396,fine-tuning,lora,mistral,final_adapter,,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,"Particularmente, el escenario tres es el único que presenta una situación no rentable.",96.23617123617124,0.9482126235961914,0.962962962962963,0.7222222222222222,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3404,fine-tuning,lora,mistral,final_adapter,,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,Obtenga el rendimiento de un bono de diez mil dólares que paga el seis por ciento.,86.09277432806844,0.9231357574462892,0.8749999999999999,1.2307692307692308,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3570,fine-tuning,lora,mistral,final_adapter,,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"El tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",17.524194258022465,0.8791068196296692,0.5483870967741935,0.9487179487179488,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3653,fine-tuning,lora,mistral,final_adapter,,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,¿Qué función cumplen las empresas en la sociedad?,25.039682539682538,0.9631245732307434,0.8888888888888888,1.0,1,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3712,fine-tuning,lora,mistral,final_adapter,,Estos principios están diseñados para promover que las firmas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios están diseñados para promover que las empresas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios promueven la educación de los ciudadanos en la materia.,12.468095943673944,0.8124596476554871,0.3333333333333333,0.4074074074074074,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3776,fine-tuning,lora,mistral,final_adapter,,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.",Hable con ellos y déles la cara. Hágales saber que está haciendo todo lo que puede para pagarles.,26.145235531200445,0.820549488067627,0.5714285714285715,1.0,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
3819,fine-tuning,lora,mistral,final_adapter,,Pero ¿en qué se compite?,Pero ¿en qué se compite?,"Pero, en qué se compite?",33.33333333333333,0.9555619359016418,1.0,1.0,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
4006,fine-tuning,lora,mistral,final_adapter,,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",100.0,1.0,1.0,1.0,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
4276,fine-tuning,lora,mistral,final_adapter,,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.",50.62808041183327,0.9611474871635436,0.8571428571428572,0.7777777777777778,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
4284,fine-tuning,lora,mistral,final_adapter,,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,¿Son estos sólo sueños o son metas reales?,28.194444444444443,0.9709877967834472,0.9,1.0,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
4638,fine-tuning,lora,mistral,final_adapter,,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente carrera pública.",53.17433383609854,0.9559062123298644,0.9,0.9473684210526316,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
4751,fine-tuning,lora,mistral,final_adapter,,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",7.46606334841629,0.8167170882225037,0.5263157894736842,1.0,1,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
5037,fine-tuning,lora,mistral,final_adapter,,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.","Por tanto, este método calcula interés sobre interés.",27.5534188034188,0.9839216470718384,0.9090909090909092,1.0,1,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
5112,fine-tuning,lora,mistral,final_adapter,,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,El resultado es aproximado a trescientos dólares en seis años.,55.47619047619047,0.9367000460624696,0.8333333333333334,1.0,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
5187,fine-tuning,lora,mistral,final_adapter,,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos.,24.50700708247148,0.81116783618927,0.4444444444444445,0.3,0,lora,lora_mistral,,,,,,,,,,,,,,,,,,,
550,few-shot,hariel,llama3,llama3_cfg_3,R1,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",No tiene sentido ni motivación. Estos elementos son esenciales para la competencia.,Sin motivación y sin incentivos no se puede trabajar bien en un ambiente competitivo.,31.043123543123546,0.7448983192443848,0.1428571428571428,1.1666666666666667,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
571,few-shot,hariel,llama3,llama3_cfg_3,R1,"En los procesos de importaciones y exportaciones intervienen, además de clientes y proveedores, instituciones del Estado y los bancos, tal como se indica en el siguiente recuadro:",Clientes y proveedores intervienen en las importancias y exportaciones. También lo hacen las instituciones estatales y los banco como se indica a continuación:,"En la importación y exportación, también participan instituciones gubernamentales y bancos, como se muestra a continuación.",40.51593785662413,0.8147968053817749,0.4888888888888889,0.5925925925925926,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
885,few-shot,hariel,llama3,llama3_cfg_3,R1,"El robo de identidad ocurre cuando su información personal, tal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad ocurre cuando su información personal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad es cuando alguien utiliza tu información personal, como tu nombre y números de cuenta o cédula de identidad, sin tu permiso para hacer trucos malintencionados.",20.33592791926125,0.8541818857192993,0.5882352941176471,0.8787878787878788,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1193,few-shot,hariel,llama3,llama3_cfg_3,R1,"Los sueños de los niños tienen una gran variedad que va desde Tarzán hasta el Agente 007, pasando por Superman.",Los sueños de los niños son variados y van desde Tarzán hasta el Agente 007 y Superman.,"Los niños soñan con cosas como ser Tarzán, el Agente 007 o Superman.",39.25257533016154,0.842180609703064,0.5,0.65,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1391,few-shot,hariel,llama3,llama3_cfg_3,R1,Expresiones como soborno y cohecho se refieren a ilícitos vinculados a la compra de la voluntad de un individuo para provecho personal.,Expresiones como soborno y cohecho se refieren a delitos vinculados a comprar la voluntad de alguien para provecho personal.,"Expresiones como ""soborno"" y ""cohecho"" se refieren a actos ilegales que involucran comprar el apoyo o consentimiento de alguien para beneficio propio.",60.57231987437937,0.8959305286407471,0.5853658536585366,1.0,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1399,few-shot,hariel,llama3,llama3_cfg_3,R1,"DIRECCIÓN DE PRESUPUESTO (DIPRES): ""formula y lleva el control presupuestario de la nación.""",DIRECCIÓN DE PRESUPUESTO: formula y lleva el control presupuestario de la nación.,La Dirección de Presupuesto es responsable de crear y supervisar los presupuestos del país.,23.30713268213268,0.713970959186554,0.3333333333333333,1.0769230769230769,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1636,few-shot,hariel,llama3,llama3_cfg_3,R1,"Interés compuesto: Es la suma del capital y el interés acumulado, que se va multiplicando según los plazos convenidos. La tasa de interés es el porcentaje que se aplica a un préstamo o inversión realizada.",El interés compuesto es la suma del capital y el interés acumulado. La tasa de interés es el porcentaje aplicado a un préstamo o inversión realizada.,"El interés compuesto es la suma del capital y el interés acumulado, que crece según el tiempo convenido. La tasa de interés es el porcentaje aplicado a un préstamo o inversión.",75.65297175591293,0.9473791718482972,0.8823529411764706,0.8857142857142857,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1740,few-shot,hariel,llama3,llama3_cfg_3,R1,La producción en un país se realiza mediante lo que se conoce como factores de producción y de los cuales nos ocuparemos en detalle más adelante.,A través de los factores de producción se realiza la producción en un país. Más adelante nos ocuparemos en detalle de estos factores.,"La producción en un país se hace utilizando factores como capital, trabajo y recursos naturales.",44.93831503893424,0.7637315392494202,0.3555555555555555,0.5769230769230769,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1742,few-shot,hariel,llama3,llama3_cfg_3,R1,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","Aunque algunos lo critiquen, el intermediario es necesario en la economía.",55.48804146502357,0.9252060651779176,0.6153846153846153,0.6875,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1790,few-shot,hariel,llama3,llama3_cfg_3,R1,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto sobre los intereses es una forma efectiva de medir el valor de las rentas y la riqueza del país.,33.3167925387605,0.8752534985542297,0.4347826086956521,0.9545454545454546,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
1920,few-shot,hariel,llama3,llama3_cfg_3,R1,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","Separar las metas en tres períodos de tiempo es útil para planificar. Esto ya se mencionó anteriormente, pero es importante recordarlo para gestionar mejor tus objetivos.",49.13113117903703,0.768795907497406,0.3999999999999999,0.52,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2027,few-shot,hariel,llama3,llama3_cfg_3,R1,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.","La seguridad financiera es importante porque te permite pagar tus necesidades actuales y futuras, así como también cumple con tus compromisos diarios.",20.980895152298416,0.7790085673332214,0.2745098039215686,0.8461538461538461,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2065,few-shot,hariel,llama3,llama3_cfg_3,R1,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La razón final es encontrar un tema interesante que te ayude a entender mejor el mundo.,34.74087814472217,0.8186931014060974,0.375,0.7619047619047619,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2365,few-shot,hariel,llama3,llama3_cfg_3,R1,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si nos enfocamos en la salud, la belleza, el éxito y la felicidad con entusiasmo, es probable que logremos esos objetivos.",52.38989835700362,0.8528147339820862,0.6,0.5833333333333334,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2449,few-shot,hariel,llama3,llama3_cfg_3,R1,"En la segunda etapa de programación, se definen los objetivos y se fijan las metas o resultados esperados, que deben ser lo más específicos y precisos posibles, para tener claridad en lo que se trata de alcanzar con las inversiones por realizar; por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.","En la segunda etapa de programación, se definen los objetivos y se fijan las metas específicas.","En la segunda etapa, se establecen objetivos claros y precisos para saber qué se quiere lograr con las inversiones. Por ejemplo, se define el tipo de inversión y el monto a lograr en un plazo determinado o los resultados que se desean alcanzar.",35.46916715326983,0.7794781923294067,0.2903225806451613,0.581081081081081,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2550,few-shot,hariel,llama3,llama3_cfg_3,R1,Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.,Estas tarjetas traen pocos riesgos y ayudan a crear buen historial crediticio.,"Estas tarjetas son seguras y te permiten construir un buen historial crediticio, demostrando que puedes utilizarla de manera responsable.",41.68096848205207,0.8265324831008911,0.3870967741935484,0.8260869565217391,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2657,few-shot,hariel,llama3,llama3_cfg_3,R1,"Adicionalmente, el canal móvil (celulares) es de alto potencial para utilizar pagos a través de mensajería de texto SMS permitiendo, desde cualquier lugar donde se tenga acceso al servicio inalámbrico, realizar pagos electrónicos.","Además, los celulares permiten realizar pagos electrónicos desde cualquier lugar con acceso al servicio inalámbrico.",El pago electrónico por mensaje de texto (SMS) es una forma rápida y conveniente para pagar en cualquier lugar con conexión a Internet.,33.36819255282861,0.7625207901000977,0.1818181818181818,0.696969696969697,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2703,few-shot,hariel,llama3,llama3_cfg_3,R1,"Existen varias modalidades de cheques, como lo mencionan los mismos Alonso, Brailovsky y Ortiz (1999).","Según Alonso, Brailovsky y Ortiz (mil novecientos noventa y nueve) hay varias modalidades de cheques.",Existen diferentes tipos de cheques.,31.417559049138,0.700378954410553,0.1904761904761904,0.3333333333333333,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2732,few-shot,hariel,llama3,llama3_cfg_3,R1,"La mayor ventaja es la flexibilidad que le da al usuario, quien puede pagar sus saldos por completo cada mes o puede pagar en parte.",La mayor ventaja es la flexibilidad para el usuario. Quien puede pagar sus saldos completos o en parte mensualmente.,"La principal ventaja es que el usuario tiene libertad para elegir cómo paga sus deudas, ya sea pagando todo el saldo al final del mes o haciendo pagos parciales.",30.704503988256853,0.7960896492004395,0.2857142857142857,1.16,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
2947,few-shot,hariel,llama3,llama3_cfg_3,R1,"El dinero que inviertes inicialmente se denomina ""capital"".",El capital es el dinero invertido inicialmente.,El capital es el dinero que inviertes al principio.,52.261904761904766,0.8973149657249451,0.6250000000000001,1.125,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3320,few-shot,hariel,llama3,llama3_cfg_3,R1,"Existen modelos cuantitativos que permiten determinar de manera técnica el valor de la tasa de descuento como el CAPM1 y el WACC2 (Bell, 2016), los cuales no se incluyen en el presente documento; no obstante, la determinación subjetiva de la tasa de descuento exigida por el accionista puede utilizarse ante la falta de información de los mencionados modelos.","Hay modelos cuantitativos para determinar técnicamente el valor de la tasa de descuento, pero no se incluyen en este documento. Sin embargo, la determinación subjetiva de la tasa de descuento exigida por el accionista se puede utilizar ante la falta de información de esos modelos.","Se pueden utilizar modelos matemáticos para calcular el valor de la tasa de descuento, como CAPM y WACC. Sin embargo, si no se dispone de esa información, se puede determinar subjetivamente la tasa de descuento que un accionista requiere.",46.11963453885865,0.8323741555213928,0.3820224719101123,0.6724137931034483,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3396,few-shot,hariel,llama3,llama3_cfg_3,R1,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,El escenario 3 es el único que no genera ganancias.,39.143674952498486,0.8974527716636658,0.608695652173913,0.5555555555555556,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3404,few-shot,hariel,llama3,llama3_cfg_3,R1,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,El rendimiento anual del bono es de $600.,32.15797682709447,0.7721225023269653,0.3478260869565218,0.6153846153846154,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3570,few-shot,hariel,llama3,llama3_cfg_3,R1,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"Las finanzas son importantes en la vida diaria porque determinan cómo gastamos o ahorraremos nuestros ingresos.

(",32.54001677315296,0.735770046710968,0.1428571428571428,0.4102564102564102,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3653,few-shot,hariel,llama3,llama3_cfg_3,R1,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,"Las empresas son fundamentales para la sociedad porque crean empleos, producen bienes y servicios que mejoran nuestra calidad de vida, y generan riqueza. Además, contribuyen a la innovación y el progreso tecnológico, lo que nos permite vivir mejor y más cómodamente.",30.72330447330448,0.6764932870864868,0.1454545454545454,5.125,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3712,few-shot,hariel,llama3,llama3_cfg_3,R1,Estos principios están diseñados para promover que las firmas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios están diseñados para promover que las empresas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios buscan fomentar la educación financiera entre los ciudadanos.,9.99355582688916,0.8230159878730774,0.2439024390243902,0.3703703703703703,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3776,few-shot,hariel,llama3,llama3_cfg_3,R1,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.","Hable con ellos, déles la cara y explíqueles que estás trabajando duro para pagarte a ti mismo.",34.63390791766077,0.801268458366394,0.4571428571428572,0.9444444444444444,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
3819,few-shot,hariel,llama3,llama3_cfg_3,R1,Pero ¿en qué se compite?,Pero ¿en qué se compite?,"La gente se compete por ganar dinero y tener una buena vida, pero no hay un solo camino para lograrlo. Algunos buscan la riqueza a través de inversiones riesgosas, mientras que otros prefieren ahorrar y ser prudentes.",4.761904761904763,0.6273143887519836,0.0465116279069767,7.4,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
4006,few-shot,hariel,llama3,llama3_cfg_3,R1,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",Algunos creen que un impuesto del 10% sería igualmente duro para ambos hogares.,12.497769043821677,0.8301291465759277,0.2285714285714285,0.65,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
4276,few-shot,hariel,llama3,llama3_cfg_3,R1,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","La moneda evolucionó desde ser un objeto tangible hasta convertirse en papel moneda, cheques y otros medios electrónicos.",25.42862461192769,0.7493502497673035,0.2051282051282051,0.6666666666666666,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
4284,few-shot,hariel,llama3,llama3_cfg_3,R1,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,¿Sólo fantasías o objetivos alcanzables?,16.335978835978835,0.7916086912155151,0.3529411764705882,0.625,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
4638,few-shot,hariel,llama3,llama3_cfg_3,R1,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En lugares donde todos pueden elegir, no hay realmente una ""carrera pública"".",17.169011544011546,0.8130782842636108,0.3636363636363637,0.631578947368421,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
4751,few-shot,hariel,llama3,llama3_cfg_3,R1,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,Nunca se logra algo grande sin entusiasmo.,42.05026455026455,0.8841344118118286,0.2857142857142857,0.5833333333333334,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
5037,few-shot,hariel,llama3,llama3_cfg_3,R1,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.",Este método también considera el interés ganado en la inversión.,24.761904761904763,0.8200998902320862,0.4,1.25,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
5112,few-shot,hariel,llama3,llama3_cfg_3,R1,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,"El resultado sería de aproximadamente 300,000 dólares después de seis años.",39.72462722462723,0.8932575583457947,0.5714285714285715,1.2,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
5187,few-shot,hariel,llama3,llama3_cfg_3,R1,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,Registra todos tus gastos y ingresos para ver si concuerdan con tu presupuesto.,12.881493506493506,0.7477951049804688,0.2352941176470588,0.65,0,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,,,,,,,,,,,,,,,,,,,
550,few-shot,nancy,llama3,llama3_cfg_2,R2,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",No tiene sentido ni motivación. Estos elementos son esenciales para la competencia.,Sin motivación y sin incentivos no se puede ser exitoso en un ambiente competitivo.,31.043123543123546,0.7431338429450989,0.1428571428571428,1.1666666666666667,0,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,,,,,,,,,,,,,,,,,,,
571,few-shot,nancy,llama3,llama3_cfg_2,R2,"En los procesos de importaciones y exportaciones intervienen, además de clientes y proveedores, instituciones del Estado y los bancos, tal como se indica en el siguiente recuadro:",Clientes y proveedores intervienen en las importancias y exportaciones. También lo hacen las instituciones estatales y los banco como se indica a continuación:,"En la importación y exportación, intervienen no solo clientes y proveedores sino también instituciones del Estado y bancos.",40.80523383812175,0.7791169881820679,0.3043478260869565,0.6666666666666666,0,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,,,,,,,,,,,,,,,,,,,
885,few-shot,nancy,llama3,llama3_cfg_2,R2,"El robo de identidad ocurre cuando su información personal, tal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad ocurre cuando su información personal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.",El robo de identidad es cuando alguien usa su información personal sin su consentimiento para hacer trucos o robos.,16.669153228293013,0.8306626081466675,0.4642857142857143,0.5757575757575758,0,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,,,,,,,,,,,,,,,,,,,
1193,few-shot,nancy,llama3,llama3_cfg_2,R2,"Los sueños de los niños tienen una gran variedad que va desde Tarzán hasta el Agente 007, pasando por Superman.",Los sueños de los niños son variados y van desde Tarzán hasta el Agente 007 y Superman.,"Los niños soñan con ser como personajes famosos, como Tarzán, Agente 007 o Superman.",34.65309263145639,0.8200054168701172,0.4324324324324324,0.7,0,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,,,,,,,,,,,,,,,,,,,
1391,few-shot,nancy,llama3,llama3_cfg_2,R2,Expresiones como soborno y cohecho se refieren a ilícitos vinculados a la compra de la voluntad de un individuo para provecho personal.,Expresiones como soborno y cohecho se refieren a delitos vinculados a comprar la voluntad de alguien para provecho personal.,"Comunicación inapropiada entre alguien con autoridad y otro que tiene una relación especial con él, por ejemplo, un empleador y un empleado.",22.51538494185553,0.7023878693580627,0.0465116279069767,1.0,0,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,,,,,,,,,,,,,,,,,,,
