sample_id,idFinal,grupo,motivo,model_key,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,llama3,0.2,0.9,1.1,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 tiene tres categorías:

* Primera categoría: Rentas del capital, con una tasa general de 25% o 27.5%.
* Segunda categoría: Rentas del trabajo, con un impuesto progresivo por tramos (desde 0% a 40%) para los ingresos de trabajadores dependientes y pensionados.
* Tercera categoría: Impuesto adicional para rentas de no residentes (extranjeros), con una tasa de 35%.

El impuesto global complementario es la suma de todas las rentas, progresiva por tramos (desde 0% a 40%), menos los impuestos pagados en las categorías primera y segunda.",43.36972030147482,0.7856708765029907,0.5,0.743801652892562,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",llama3,0.3,0.9,1.15,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,La comunidad humana más antigua se llamó horda primitiva.,77.41041366041365,0.9249221086502075,0.8421052631578948,0.9,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,llama3,0.3,0.9,1.15,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,Prueba a guardar cada día una moneda de un dólar y también todas las monedas que tengas como cambio.,35.4583515479378,0.7802331447601318,0.2777777777777778,1.1875,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,llama3,0.3,0.9,1.15,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,La asignación de precios a los productos es un problema importante en los negocios.,66.08908050079474,0.930296778678894,0.6666666666666665,0.8235294117647058,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,llama3,0.3,0.9,1.15,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El precio total del kilo de pan incluye un impuesto sobre el valor agregado (IVA) de $190.,48.8634999637722,0.7557100653648376,0.27027027027027023,1.1333333333333333,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,llama3,0.3,0.9,1.15,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,La empresa gastó 2.20 dólares por cada 100 dólares facturados en intereses.,43.65116767290681,0.8707914352416992,0.6,1.1818181818181819,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,llama3,0.3,0.9,1.15,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.",La rentabilidad normal de una inversión en países desarrollados varía entre un 6% y un 8% al año.,63.63190971930809,0.8993545174598694,0.6382978723404256,0.75,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,llama3,0.3,0.9,1.15,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,Este dinero es importante para tu futuro.,28.576764216632757,0.6540689468383789,0.06666666666666667,0.28,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,llama3,0.3,0.9,1.15,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activo muestran lo que una organización tiene, sin importar cómo fue pagado.",59.61199294532628,0.8379918932914734,0.3636363636363636,0.9375,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",llama3,0.3,0.9,1.15,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Por cada dólar de deuda que tiene, la empresa tiene 0.93 dólares en efectivo disponible para pagarlas.",29.551399883247115,0.7293795347213745,0.23255813953488372,0.9473684210526315,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,llama3,0.3,0.9,1.15,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"La renta per cápita en Latinoamérica es la más alta, con unos US$25.000 por persona (datos de 2019).",35.53840864536959,0.7857846617698669,0.4545454545454545,0.9523809523809523,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,llama3,0.3,0.9,1.15,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,La empresa obtiene dinero ganando más que lo que invierte o gasta. Esto se calcula sumando los ingresos y restándolos de los costos y gastos.,36.11343924876781,0.7421302795410156,0.125,0.9615384615384616,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,llama3,0.3,0.9,1.15,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,El EFE (efectividad financiera) evalúa si una empresa puede pagar sus deudas y mantener su solvencia.,30.584045584045583,0.7178725600242615,0.09756097560975609,0.5333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,llama3,0.3,0.9,1.15,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel es una tarifa oficial que se paga por ciertos servicios o actividades, como procesos judiciales, aduanas y transporte ferroviario.",38.11881964726553,0.8337765336036682,0.30188679245283023,0.7692307692307693,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,llama3,0.3,0.9,1.15,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En un principio, cada criptomoneda era valorizada en aproximadamente $300. A finales de 2019, su valor aumentó hasta alcanzar los $15.000 y luego experimentó fluctuaciones.",29.87772039526426,0.7204654812812805,0.1568627450980392,1.1304347826086956,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,llama3,0.3,0.9,1.15,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,La tasa de retención aumentará gradualmente desde el 10% en 2018 hasta alcanzar el 17% en 2028.,33.994883655272936,0.705517053604126,0.32142857142857145,0.68,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,llama3,0.3,0.9,1.15,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de tomar un préstamo y incurrir en una deuda, hazte las siguientes preguntas: ¿Necesitas este artículo ahora o puedes esperar a ahorrar el dinero necesario? ¿Puedes calificar para el préstamo? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo se vence? ¿Tienes capacidad financiera para pagar el préstamo? ¿Qué pasaría si no realizas los pagos a tiempo? ¿Es valioso utilizar el crédito después de considerar todos estos factores?",47.900789261779295,0.8594372272491455,0.5274725274725275,0.7307692307692307,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,llama3,0.3,0.9,1.15,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue un líder en la economía de los siglos XV y XVI. Aconsejaba a las personas cultivar tierras desiertas, reducir el consumo de productos extranjeros y evitar cambios innecesarios en moda y estilo. También recomendaba mantener altos los precios de los artículos para exportación y bajarlos cuando fuera necesario para competir efectivamente.",36.502147209976066,0.8196412324905396,0.44927536231884063,0.7397260273972602,0
3508,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,llama3,0.3,0.9,1.15,256.0,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"El modelo económico dominante en el mundo occidental desde mediados del siglo XX es la economía de mercado. Dos exponentes clave son Friedrich von Hayek y Milton Friedman, ambos defensores del liberalismo económico que surgió en la escuela austríaca y se expandió por la Universidad de Chicago.",38.292738340860076,0.8241931200027466,0.4536082474226804,0.6911764705882353,0
2523,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,llama3,0.3,0.9,1.15,256.0,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","Además de tus datos personales y laborales, el informe incluye información sobre tu endeudamiento, como cuánto dinero has prestado sin pagar, cuántas cuentas tienes abiertas y si alguna se ha pasado a cobros. También muestra si te han embargado o declarado en quiebra, y si tienes facturas impagas por servicios públicos o gastos médicos.",42.02256544146471,0.7764453887939453,0.3492063492063492,0.421875,0
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,llama3,0.3,0.9,1.15,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta vigente en 2019 tiene tres categorías:

* Primera categoría: Rentas del capital, con una tasa general de 25% o 27.5%.
* Segunda categoría: Rentas del trabajo, progresiva por tramos (desde 0% a 40%) para los ingresos de trabajadores dependientes y pensionados.
* Tercera categoría: Impuesto adicional para rentas de no residentes (extranjeros), con una tasa del 35%.",38.09424947704231,0.7609158754348755,0.45652173913043476,0.48760330578512395,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,0.1,0.85,1.1,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".

Texto: El profesor Smith explica que la economía de mercado es una red de intercambios entre personas y empresas, en la que cada uno busca maximizar sus beneficios.",61.43792227367809,0.7419185638427734,0.2857142857142857,3.8,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,0.1,0.85,1.1,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar por día en una caja o botella, además de los monedas de cambio.",32.743174965742526,0.8018930554389954,0.30303030303030304,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,0.1,0.85,1.1,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Determinar precios para productos es uno de los desafíos principales en el mundo de negocios.,35.19407267939349,0.8775575757026672,0.28571428571428575,0.8823529411764706,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,0.1,0.85,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.","La cantidad resultante es de 190 dóllares, por lo tanto, el IVA (Impuesto sobre el Valor Agregado) del kilo de pan es de 190 dólares.",47.26891224717312,0.7588495016098022,0.3829787234042553,1.6666666666666667,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,0.1,0.85,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada $100 vendidos, la empresa paga $2.20 en intereses.",27.99548633913959,0.7605429887771606,0.15384615384615383,1.0,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,0.1,0.85,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En general, se cree que la rentabilidad media anual de una inversión en países desarrollados oscila entre el 6% y el 8%.

Texto: El precio de las acciones de Microsoft ha aumentado en un promedio del 12 % por año durante los últimos diez años.",38.618000250434996,0.8116399049758911,0.4109589041095891,1.8333333333333333,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,0.1,0.85,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a estas y otras consideraciones, se creó este capítulo dentro del Libro Maestro al que pertenece.

Texto: El número de personas que viven en la pobreza mundial ha disminuido ligeramente entre 1987 y 1993, pasando del 30% al 29%.",44.191449037284336,0.7314507365226746,0.39999999999999997,1.6,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,0.1,0.85,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos muestran lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8353201150894165,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,0.1,0.85,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de activos corrientes super líquidos, la empresa tiene 93 centavos.

Texto: El precio de las acciones de Microsoft alcanzó un máximo histórico el 15 de diciembre de 1999, cerrando en $62,75.",31.2383465257256,0.7300869822502136,0.22580645161290322,1.8421052631578947,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,0.1,0.85,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta per cápita más alta de América Latina, con aproximadamente US$25.000 por persona (según datos de 2019).",42.223124098124096,0.8318236470222473,0.5652173913043478,1.0,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,0.1,0.85,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"La empresa presenta sus ganancias o pérdidas durante un período y explica, mediante la fórmula ""ingresos - (costos + gastos)"", cómo se generó ese resultado.

Texto: El análisis de costos es una herramienta utilizada por las empresas para identificar los costos directos y indirectos que se relacionan con la producción de un bien o servicio.",44.073804604341056,0.7916362881660461,0.375,2.0384615384615383,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,0.1,0.85,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"El estado de resultados muestra la solvencia de una operación, mientras que el EFE analiza su liquidez. (Ross, Westerfield y Bradford, 2018)

Texto: La rentabilidad es la relación entre los intereses ganados por un capital invertido y el capital invertido en sí mismo (Interés de 2 pesos sobre una inversión de 100 pesos = Rentabilidad del 2%) (Ross, Westerfield & Bradford, 2018).",39.706900497548524,0.7255815863609314,0.31818181818181823,2.0,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,0.1,0.85,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como costas judiciales, aduanas, ferrocarriles y más.

Texto: El precio de las acciones de Microsoft alcanzó un máximo histórico el 15 de marzo de 2000, cuando cerró a $59.69 por acción. Desde entonces ha caído drásticamente y actualmente se encuentra en torno a los $30.",50.6930058298686,0.7528509497642517,0.32323232323232326,2.3076923076923075,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,0.1,0.85,1.1,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valoraba aproximadamente 300 dólares, pero en finales de 2019 llegó a valer 15.000 dólares y sigue fluctuando con subidas y bajas.",42.9426412722581,0.7947200536727905,0.3333333333333333,1.173913043478261,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,0.1,0.85,1.1,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% en 2018 hasta alcanzar el 17% en 2028.

Texto: El precio de la gasolina ha subido un 35 centavos por gallón en las últimas semanas.",30.975866934735894,0.7000591158866882,0.3333333333333333,1.76,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,0.1,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de solicitar un crédito y así obtener una deuda, haga las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?., ¿Cuánto será mi pago mensual y cuándo vencera?., ¿Tengo suficiente recursos financieros para pagar el crédito?., ¿Qué pasaría si no hiciera los pagos a tiempo?, ¿Cuál sería el costo extra por usar el crédito?., Considerando todo lo anterior, ¿es valioso utilizar el crédito?

Translation: Before applying for credit and thus incurring debt, ask yourself the following questions: Do I really need this item now or can I wait to save the money needed to buy it?, Can I qualify for the credit?, What is the interest rate?, Are there additional costs?., How much will my monthly payment be",45.14945190424513,0.8084268569946289,0.5381526104417671,1.3557692307692308,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,0.1,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más famoso defensor de las ideias predominantes en los siglos XV y XVI. En una serie de advertencias, recomendaba a la gente cultivar tierras desierta, reducir el consumo de artículos extranjeros y modas frivolas; mantener altos los precios de los artículos vendidos al extranjero y bajarlos cuando fueran efectivos en la competencia, además de otras medidas relacionadas con aranceles, retenes de mercancías, etc.

(",36.409039389757275,0.8439779281616211,0.5430463576158941,0.9178082191780822,0
