row_id,system_name,system_family,source_text,reference_text,generated_text,criterio_fidelidad,peso_fidelidad,score_fidelidad,weighted_fidelidad,criterio_comprension,peso_comprension,score_comprension,weighted_comprension,criterio_fluidez,peso_fluidez,score_fluidez,weighted_fluidez,criterio_tono,peso_tono,score_tono,weighted_tono,criterio_lexico,peso_lexico,score_lexico,weighted_lexico,criterio_estructura,peso_estructura,score_estructura,weighted_estructura,criterio_numeros,peso_numeros,score_numeros,weighted_numeros,score_total_100,escala_recordatorio,comentarios_evaluador,evaluador,fecha_evaluacion
1742,lora_mistral,lora,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1742,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","Algunas personas criticaban al intermediario, pero era necesario para la economía.

(Translation: Some people criticized the intermediary, but he was necessary for the economy.)

Simplified version:
The intermediary was criticized by some, but needed in the economy.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1742,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","Algunas personas criticaban al intermediario, pero era necesario para la economía.

Simplified version: Some people criticized the intermediary, but he was necessary for the economy.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,few-shot_hariel_llama3_llama3_cfg_3_R1,prompting,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto sobre los intereses es una forma efectiva de medir el valor de las rentas y la riqueza del país.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a los réditos es una forma útil para saber cuánto dinero se gana y qué tan rica es la nación.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,lora_llama3,lora,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a los réditos es un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,lora_mistral,lora,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a los réditos es un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,"El impuesto sobre el ingreso es útil para saber cuánto gana la nación.

[","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1790,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto sobre el ingreso es útil para saber cuánto gana la nación.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,few-shot_hariel_llama3_llama3_cfg_3_R1,prompting,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","Separar las metas en tres períodos de tiempo es útil para planificar. Esto ya se mencionó anteriormente, pero es importante recordarlo para gestionar mejor tus objetivos.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:",Separar las metas en tres períodos de tiempo ayuda a planificar mejor.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,lora_llama3,lora,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","Separe las metas en tres períodos de tiempo para el planeamiento. Aunque esto ya se trató en el capítulo anterior, se reitera tan importante aspecto centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,lora_mistral,lora,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento. Aunque ya se trató en el capítulo anterior, se reitera tan importante aspecto centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","It's helpful to divide goals into three time periods for planning purposes. Although this was discussed earlier, it's important to emphasize: focus on the present and manage it effectively.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
1920,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","It's helpful to divide goals into three time periods for planning purposes. Although this was discussed in the previous chapter, it's important to emphasize again: focus on the present and manage it effectively.

(","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,few-shot_hariel_llama3_llama3_cfg_3_R1,prompting,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.","La seguridad financiera es importante porque te permite pagar tus necesidades actuales y futuras, así como también cumple con tus compromisos diarios.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.",Consiste en tener suficiente dinero para cubrir las necesidades futuras y pagar las cuentas diarias.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,lora_llama3,lora,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.",La seguridad financiera consiste en cumplir con las necesidades del futuro de las personas y con las obligaciones diarias.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,lora_mistral,lora,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.",La seguridad financiera consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.","Seguridad financiera: Consiste en satisfacer las necesidades futuras y los gastos diarios.

Translation: Financial security consists in meeting future needs and daily expenses.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2027,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.","Seguridad financeira: Consista en satisfacer las necesidades futuras personas y cumplir con los deberes diarios.

Version simplified: Financial security means providing for future needs while meeting daily obligations.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,few-shot_hariel_llama3_llama3_cfg_3_R1,prompting,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La razón final es encontrar un tema interesante que te ayude a entender mejor el mundo.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La razón final es encontrar un tema interesante que te ayude a entender el mundo.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,lora_llama3,lora,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La última razón puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,lora_mistral,lora,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,La última razón es encontrar un campo de acción intelectual para comprender el mundo real.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,Última razón importante: encontrar interesante campo mental para entender el mundo real.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2065,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,Última razón importante: encontrar interesante campo mental para entender el mundo real.,"Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,few-shot_hariel_llama3_llama3_cfg_3_R1,prompting,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si nos enfocamos en la salud, la belleza, el éxito y la felicidad con entusiasmo, es probable que logremos esos objetivos.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si nos enfocamos en la salud, la belleza, el éxito y la felicidad, probablemente logremos alcanzarlos.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,lora_llama3,lora,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo se orienta hacia la salud, la belleza, el éxito y la felicidad, se obtendrá la salud, la belleza, el éxito y la felicidad.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,lora_mistral,lora,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo se orienta hacia la salud, la belleza, el éxito y la felicidad, es probable que se obtenga estos resultados.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito y la felicidad, es probable que obtengas todas ellas.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
2365,zero-shot_nancy_mistral_nancy_mistral_cfg_2_R4,prompting,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo apunta hacia la salud, la belleza, el éxito y la felicidad, es probable que obtengas todas ellas.","Conserva ideas centrales, datos clave y relaciones del original.",30,,,"Se entiende al primer vistazo, sin ambigüedades importantes.",25,,,"Suena natural, con buena gramática y cohesión.",15,,,"Tono cercano, educativo, neutral y apropiado para el público.",10,,,"Palabras comunes, oraciones cortas, sin tecnicismos innecesarios.",10,,,"Orden lógico, párrafos manejables, presentación clara.",5,,,Cifras con contexto y simplificadas correctamente.,5,,,,"1, 2, 3, 4 o 5",,,
