sample36_id,texto_eval_id,system_name,system_family,source_text,reference_text,generated_text,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity,score_cualitativo_1_5,score_cualitativo_100,aplico_regla_cero,score_fidelidad,score_comprension,score_fluidez,score_lexico,score_tono,score_estructura,score_numeros,version
30,66,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","La moneda cambió de ser un objeto físico a una representación abstracta, como billetes de papel o depósitos bancarios.",27,19,19,1,1,1,23.911190411190407,2.2789551664661816,68.83999999999999,94.17333333333332,-25.333333333333343,0.7037037037037037,0,0.2545454545454545,0,0.7894736842105263,0.8518518518518519,50.11921052631578,66.77203703703705,-16.65282651072127,0.1904761904761905,0.0,0.1904761904761905,0.7225278615951538,,3.8,76.0,False,3.0,3.0,5.0,5.0,5.0,3.0,5.0,
31,67,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,¿Son estas solo ilusiones o objetivos verdaderos?,8,7,8,1,1,1,25.149572649572647,5.795599612995366,37.98285714285713,96.59,-58.60714285714288,0.875,0,0.3260869565217391,0,0.7142857142857143,0.75,39.63499999999999,97.5975,-57.96250000000002,0.2352941176470588,0.0,0.2352941176470588,0.8533345460891724,,3.5,70.0,False,5.0,1.0,3.0,5.0,3.0,5.0,5.0,
32,68,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En lugares donde todos pueden elegir, no hay realmente una carrera política.",19,12,18,1,1,1,17.230056980056982,2.9711939746553915,63.34,84.62947368421054,-21.28947368421053,0.631578947368421,0,0.5925925925925926,0,0.5833333333333334,0.7368421052631579,54.660000000000025,66.51394736842106,-11.853947368421032,0.2424242424242424,0.0,0.2424242424242424,0.8139389753341675,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
33,69,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,Nunca se logra hacer algo importante sin entusiasmo.,12,8,7,1,1,1,39.99119339851605,6.27465531099474,59.09,68.34,-9.25,0.6666666666666666,0,0.2170542635658914,0,0.5,0.6666666666666666,58.660000000000025,59.85166666666669,-1.1916666666666629,0.3999999999999999,0.1538461538461538,0.2666666666666666,0.8599807620048523,,4.2,84.00000000000001,False,5.0,3.0,3.0,5.0,5.0,5.0,5.0,
34,70,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.",Este método calcula el interés que se gana por encima del interés.,8,12,8,1,1,1,30.413359788359788,9.238430210261097,78.34,51.59,26.75,1.5,0,0.6722689075630253,0,0.5,0.25,70.23500000000001,50.8725,19.36250000000001,0.6923076923076923,0.4166666666666666,0.6153846153846153,0.8398696184158325,,4.0,80.0,False,3.0,3.0,5.0,5.0,5.0,5.0,5.0,
35,71,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,El resultado es de aproximadamente 300 mil dólares después de seis años.,10,12,10,1,1,1,58.501683501683495,22.62944003945279,78.34,100.64,-22.3,1.2,0,0.6829268292682927,0,0.5,0.4,70.23500000000001,97.155,-26.919999999999987,0.7407407407407408,0.4799999999999999,0.7407407407407408,0.920059323310852,,4.9,98.0,False,5.0,5.0,5.0,5.0,5.0,5.0,3.0,
36,72,few-shot_nancy_llama3_llama3_cfg_2_R2,prompting,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,Registra todos tus gastos e ingresos para compararlos con tu presupuesto mensual.,20,12,20,1,1,1,14.612801414272004,7.3901005762926975,68.34,93.74,-25.40000000000001,0.6,0,0.5806451612903226,0,0.5833333333333334,0.75,59.85166666666669,74.69500000000001,-14.84333333333332,0.303030303030303,0.1290322580645161,0.303030303030303,0.7546940445899963,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,73,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",No tiene sentido ni motivación. Estos elementos son esenciales para la competencia.,No tiene incentivos ni motivación. Esto es importante en entornos competitivos. (Translation: He has no incentives nor motivation. This is important in competitive environments.) Simplified version: He doesn't have incentives or motivation. This matters in competitive situations.,12,38,12,1,5,2,37.767754079198966,3.8078550433225806,52.89263157894739,48.34,4.552631578947384,3.1666666666666665,4,0.1956521739130435,0,0.8421052631578947,0.5,53.32184210526318,39.08500000000001,14.236842105263172,0.1923076923076923,0.1199999999999999,0.1923076923076923,0.6658090353012085,,4.8,96.0,False,5.0,5.0,5.0,3.0,5.0,5.0,5.0,
2,74,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"En los procesos de importaciones y exportaciones intervienen, además de clientes y proveedores, instituciones del Estado y los bancos, tal como se indica en el siguiente recuadro:",Clientes y proveedores intervienen en las importancias y exportaciones. También lo hacen las instituciones estatales y los banco como se indica a continuación:,"En importaciones y exportaciones intervenes además de clientes y proveedores, instituciones gubernamentales y bancos (detallado a continuación): (Diagrama o tabla siguiente) Instituciones gubernamentales: Aduanas, Banco Central, Ministerio de Comercio. Bancos: Banco de Descuento, Banco de la Exportación.",27,37,23,1,2,2,39.29287496819356,2.869997523687465,37.54270270270271,69.72888888888889,-32.18618618618618,1.3703703703703705,1,0.1942148760330578,0,0.6216216216216216,0.4814814814814814,18.27283783783784,41.39055555555555,-23.11771771771771,0.4,0.1587301587301587,0.2461538461538461,0.7403114438056946,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
3,75,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"El robo de identidad ocurre cuando su información personal, tal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad ocurre cuando su información personal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","Robo de identidad sucede cuando alguien utiliza tu información personal, como nombre, número de cuenta o número de identificación, sin tu consentimiento para cometer un fraude o hurto.",33,28,32,1,1,1,22.952703064855967,27.699227080836607,63.91142857142855,81.9309090909091,-18.019480519480545,0.8484848484848485,0,0.7903225806451613,0,0.2857142857142857,0.3939393939393939,34.21000000000001,47.34712121212122,-13.137121212121215,0.676470588235294,0.5151515151515151,0.676470588235294,0.8624579906463623,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
4,76,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Los sueños de los niños tienen una gran variedad que va desde Tarzán hasta el Agente 007, pasando por Superman.",Los sueños de los niños son variados y van desde Tarzán hasta el Agente 007 y Superman.,"Los sueños de los niños van desde Tarzan hasta James Bond, incluyendo a Superman.",20,14,17,1,1,1,52.37469202007332,26.58998899150312,92.41142857142856,99.74,-7.32857142857145,0.7,0,0.6666666666666666,0,0.4285714285714285,0.6,81.58500000000001,80.92500000000001,0.6599999999999966,0.6111111111111112,0.4117647058823529,0.6111111111111112,0.8641178011894226,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
5,77,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Expresiones como soborno y cohecho se refieren a ilícitos vinculados a la compra de la voluntad de un individuo para provecho personal.,Expresiones como soborno y cohecho se refieren a delitos vinculados a comprar la voluntad de alguien para provecho personal.,Expresiones como soborno y cohecho se referen a actos ilegales relacionados con la compra de alguien para obtener beneficios personales.,22,20,19,1,1,1,48.511451263021335,30.603689509300903,54.74,68.56727272727274,-13.827272727272735,0.9090909090909092,0,0.7011070110701108,0,0.45,0.5,34.20000000000002,46.07590909090911,-11.87590909090909,0.5641025641025641,0.3783783783783783,0.5641025641025641,0.9275274872779846,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
6,78,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"DIRECCIÓN DE PRESUPUESTO (DIPRES): ""formula y lleva el control presupuestario de la nación.""",DIRECCIÓN DE PRESUPUESTO: formula y lleva el control presupuestario de la nación.,DIPRES es quien diseña y administra el presupuesto nacional.,13,9,12,1,1,1,23.017543859649123,3.701773936489291,62.173333333333325,69.76307692307694,-7.5897435897436125,0.6923076923076923,0,0.4605263157894737,0,0.5555555555555556,0.6923076923076923,59.39055555555555,59.65038461538464,-0.2598290598290873,0.25,0.0,0.1666666666666666,0.7663827538490295,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
7,79,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Interés compuesto: Es la suma del capital y el interés acumulado, que se va multiplicando según los plazos convenidos. La tasa de interés es el porcentaje que se aplica a un préstamo o inversión realizada.",El interés compuesto es la suma del capital y el interés acumulado. La tasa de interés es el porcentaje aplicado a un préstamo o inversión realizada.,"Interés compuesto: Es la suma de capital y intereses acumulados, que aumentan según los plazos acordados. La tasa de interés es el porcentaje aplicado a un préstamo o inversión. Translation: Compound interest: It's the sum of principal and accumulated interest that grows according to agreed terms. The rate of interest is the percentage applied to a loan or investment.",35,60,26,2,4,2,47.95584134661372,21.54000398279627,81.04,77.58285714285716,3.4571428571428413,1.7142857142857142,2,0.1982608695652173,0,0.6166666666666667,0.3428571428571428,68.27333333333334,61.17500000000004,7.098333333333301,0.5208333333333334,0.4468085106382978,0.5,0.8221895098686218,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,80,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,La producción en un país se realiza mediante lo que se conoce como factores de producción y de los cuales nos ocuparemos en detalle más adelante.,A través de los factores de producción se realiza la producción en un país. Más adelante nos ocuparemos en detalle de estos factores.,"Producción en un país se hace usando factores, que mencionaremos después en más detalle.",26,14,23,1,1,2,41.666233377450055,6.628437921382748,79.55428571428571,89.84000000000002,-10.285714285714306,0.5384615384615384,0,0.5321888412017167,0,0.2857142857142857,0.6153846153846154,68.23500000000001,63.42346153846155,4.811538461538461,0.5652173913043479,0.2727272727272727,0.391304347826087,0.7983747720718384,,2.0,40.0,False,1.0,1.0,1.0,3.0,5.0,3.0,5.0,
9,81,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"A pesar de que algunos critican al intermediario, se necesita a este individuo en la economía.","Aunque algunas personas critican al intermediario, este individuo es necesario en la economía.","Algunas personas criticaban al intermediario, pero era necesario para la economía. (Translation: Some people criticized the intermediary, but he was necessary for the economy.) Simplified version: The intermediary was criticized by some, but needed in the economy.",16,37,13,1,2,1,49.14247839519578,5.228863137997911,65.11027027027026,69.215,-4.1047297297297405,2.3125,1,0.1620111731843575,0,0.8918918918918919,0.75,46.897162162162175,54.55375000000001,-7.656587837837833,0.3076923076923077,0.16,0.3076923076923077,0.7037504315376282,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,82,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,El impuesto a los réditos es también un buen instrumento para conocer el monto de las rentas y de la riqueza nacional.,El impuesto a las utilidades también es un buen método para conocer el monto de las rentas y de la riqueza nacional.,El impuesto sobre el ingreso es útil para saber cuánto gana la nación. [,22,13,22,1,2,1,22.716455490578294,4.2173759422439066,80.37846153846155,95.84,-15.461538461538453,0.5909090909090909,1,0.4631578947368421,0,0.5384615384615384,0.7272727272727273,85.31961538461539,74.39409090909092,10.925524475524467,0.358974358974359,0.054054054054054,0.2564102564102564,0.7770678997039795,,4.0,80.0,False,3.0,3.0,5.0,5.0,5.0,5.0,5.0,
11,83,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"También es de mucha ayuda separar las metas en tres períodos de tiempo para los propósitos de planeamiento, y aun cuando esto ya se trató en el capítulo anterior, se reitera tan importante aspecto, centrados en el tema del presente y con la intención de reforzar el manejo del mismo:","También ayuda separar las metas en tres períodos de tiempo para cumplir con los propósitos planteados. Aunque este aspecto ya se trató en el capítulo anterior, reiteramos su importancia:","It's helpful to divide goals into three time periods for planning purposes. Although this was discussed earlier, it's important to emphasize: focus on the present and manage it effectively.",50,31,29,1,2,2,28.84340751359112,1.4780822562194806,91.87225806451616,92.0,-0.1277419354838542,0.62,1,0.3135593220338983,0,1.0,1.0,78.79306451612905,39.71100000000003,39.08206451612902,0.0,0.0,0.0,0.719290018081665,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,84,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Seguridad financiera: Consiste en cumplir con las necesidades que se presentan en el futuro de las personas y al mismo tiempo cumplir con las obligaciones diarias.,"Seguridad financiera, consiste en cumplir con las necesidades económicas que se presentan en el futuro de las personas y también cumplir con las obligaciones financieras diarias.",Seguridad financiera: Consiste en satisfacer las necesidades futuras y los gastos diarios. Translation: Financial security consists in meeting future needs and daily expenses.,26,23,26,1,2,1,21.32210344166866,4.350632910242332,57.10086956521739,80.60923076923079,-23.508361204013404,0.8846153846153846,1,0.4556213017751479,0,0.6956521739130435,0.7307692307692307,49.06543478260869,53.83884615384618,-4.773411371237486,0.2745098039215686,0.1632653061224489,0.2745098039215686,0.753177285194397,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,85,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"La última, pero no menos importante razón, puede ser encontrar un fascinante campo de acción intelectual para comprender el mundo real.",La última es encontrar un campo de acción intelectual para comprender el mundo real.,Última razón importante: encontrar interesante campo mental para entender el mundo real.,21,12,14,1,1,1,40.07469654528478,19.03837857221325,48.34,76.26857142857142,-27.928571428571416,0.5714285714285714,0,0.6636771300448431,0,0.25,0.5714285714285714,39.08500000000001,55.30166666666668,-16.21666666666667,0.5714285714285715,0.1538461538461538,0.5,0.8531801700592041,,3.5,70.0,False,1.0,3.0,5.0,5.0,5.0,5.0,5.0,
14,86,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Si el entusiasmo, y esto no es idealismo ramplón, se orienta hacia la salud, la belleza, el éxito, la felicidad, lo más probable es que se obtenga la salud, la belleza, el éxito y la felicidad.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito, la felicidad es probable que los consigamos.","Si el entusiasmo se dirige hacia la salud, la belleza, el éxito y la felicidad, es probable que obtengas todas ellas.",36,21,19,1,1,1,71.27695875947445,63.07298528364232,84.84,92.34,-7.5,0.5833333333333334,0,0.4903225806451612,0,0.1904761904761904,0.5277777777777778,64.20166666666668,54.887777777777785,9.313888888888895,0.8500000000000001,0.7894736842105262,0.8500000000000001,0.9239112734794616,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
15,87,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"En la segunda etapa de programación, se definen los objetivos y se fijan las metas o resultados esperados, que deben ser lo más específicos y precisos posibles, para tener claridad en lo que se trata de alcanzar con las inversiones por realizar; por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.","En la segunda etapa de programación, se definen los objetivos y se fijan las metas específicas.","During the second programming stage, we set specific and clear goals with expected results. For instance, the types of investments and desired amounts within a given timeframe. Other goals can be described as achievements or outcomes we aim to reach.",74,40,16,1,3,1,31.583575416359352,0.9668670750672484,94.19,90.32648648648652,3.8635135135134817,0.5405405405405406,2,0.0206185567010309,0,1.0,1.0,84.47666666666669,13.286351351351373,71.19031531531532,0.0,0.0,0.0,0.7375379204750061,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16,88,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.,Estas tarjetas traen pocos riesgos y ayudan a crear buen historial crediticio.,Estas tarjetas tienen poca risks y te ayudan a crear buenos créditos al demostrar que puedes usar una tarjeta con responsabilidad. (Translation: These cards have few risks and help you create good credit records by showing that you can use a card responsibly.) Simplified version: These cards have little risk and help create good credit records by demonstrating responsible use.,23,60,12,1,2,1,33.386437908496724,2.748649146705192,94.44,61.53565217391304,32.904347826086976,2.608695652173913,1,0.0710280373831775,0,0.7666666666666667,0.391304347826087,63.65666666666668,37.56543478260869,26.09123188405799,0.1643835616438356,0.0845070422535211,0.1643835616438356,0.7014817595481873,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,89,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Adicionalmente, el canal móvil (celulares) es de alto potencial para utilizar pagos a través de mensajería de texto SMS permitiendo, desde cualquier lugar donde se tenga acceso al servicio inalámbrico, realizar pagos electrónicos.","Además, los celulares permiten realizar pagos electrónicos desde cualquier lugar con acceso al servicio inalámbrico.","Además, los móviles celulares pueden usar pagos a través de SMS text messages, permitiendo realizar transacciones electrónicas desde cualquier lugar con acceso a servicio inalámbrico. (Additionally, mobile phones can use payments through SMS text messages, allowing electronic transactions from any location with wireless service access.)",33,45,15,1,2,1,46.224552426750336,11.235687646315574,62.30666666666667,60.11272727272728,2.193939393939388,1.3636363636363635,1,0.2957746478873239,0,0.6888888888888889,0.5757575757575758,38.96833333333333,24.692575757575757,14.27575757575758,0.4411764705882353,0.2424242424242424,0.4117647058823529,0.7966015934944153,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,90,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Existen varias modalidades de cheques, como lo mencionan los mismos Alonso, Brailovsky y Ortiz (1999).","Según Alonso, Brailovsky y Ortiz (mil novecientos noventa y nueve) hay varias modalidades de cheques.","Hay diferentes tipos de cheques, según lo indicado por Alonso, Brailovsky y Ortiz en 1999.",15,15,15,1,1,1,51.5049230394499,22.61737361436657,92.04,80.04,12.0,1.0,0,0.6458333333333334,0,0.4666666666666667,0.4666666666666667,79.69500000000001,67.23500000000001,12.459999999999994,0.5625,0.3333333333333333,0.375,0.7910824418067932,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
19,91,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"La mayor ventaja es la flexibilidad que le da al usuario, quien puede pagar sus saldos por completo cada mes o puede pagar en parte.",La mayor ventaja es la flexibilidad para el usuario. Quien puede pagar sus saldos completos o en parte mensualmente.,El usuario puede pagar todo en un solo pago cada mes o solo una parte. (The user can pay in full every month or just a part of it.),25,29,19,1,2,2,31.921305999767995,3.176605498590708,112.9089655172414,99.56,13.348965517241396,1.16,1,0.2357414448669201,0,0.7241379310344828,0.68,102.10741379310346,74.67900000000002,27.428413793103445,0.2916666666666667,0.0869565217391304,0.25,0.6573486924171448,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,92,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"El dinero que inviertes inicialmente se denomina ""capital"".",El capital es el dinero invertido inicialmente.,"El dinero que inicias en inversiones se llama ""capital"". (Money that you initially invest is called ""capital."")",8,17,7,1,2,1,32.006512006512004,2.1300733682208985,74.84,36.59,38.25,2.125,1,0.4705882352941176,0,0.7058823529411765,0.375,73.73500000000001,35.297500000000014,38.4375,0.25,0.0909090909090909,0.1666666666666666,0.72425776720047,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,93,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Existen modelos cuantitativos que permiten determinar de manera técnica el valor de la tasa de descuento como el CAPM1 y el WACC2 (Bell, 2016), los cuales no se incluyen en el presente documento; no obstante, la determinación subjetiva de la tasa de descuento exigida por el accionista puede utilizarse ante la falta de información de los mencionados modelos.","Hay modelos cuantitativos para determinar técnicamente el valor de la tasa de descuento, pero no se incluyen en este documento. Sin embargo, la determinación subjetiva de la tasa de descuento exigida por el accionista se puede utilizar ante la falta de información de esos modelos.","Hay modelos que calculan la tasa de descuento técnicamente, como CAPM y WACC (Bell, 2016), que no están incluidos en este documento. Sin embargo, se puede determinar subjectivamente la tasa de descuento exigida por el accionista al faltar información de estos modelos.",58,42,45,1,2,2,51.841476902173206,34.75021256854735,77.69714285714285,80.94344827586207,-3.246305418719217,0.7241379310344828,1,0.4338118022328548,0,0.3571428571428571,0.5344827586206896,56.785,19.938448275862072,36.846551724137925,0.6451612903225806,0.4175824175824175,0.5161290322580646,0.8636590242385864,,4.5,90.0,False,5.0,5.0,3.0,3.0,5.0,5.0,5.0,
22,94,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,Solo el escenario tres no es rentable.,18,7,12,1,1,1,44.50487982746048,9.616081612105386,80.84,81.17333333333333,-0.3333333333333286,0.3888888888888889,0,0.4722222222222222,0,0.2857142857142857,0.7222222222222222,84.135,64.23500000000001,19.89999999999999,0.6,0.2222222222222222,0.5,0.8603964447975159,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
23,95,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,Obtén el beneficio de un bonos de diez mil dólares que paga el 6% (Obtain the benefit of a bond worth ten thousand dollars that pays a 6% interest),13,29,14,1,1,1,43.69610231839334,19.431006284310183,116.42620689655172,120.53230769230768,-4.10610079575595,2.230769230769231,0,0.4077669902912621,0,0.7241379310344828,0.3846153846153846,87.60741379310346,112.36576923076925,-24.758355437665784,0.4782608695652173,0.3636363636363636,0.4782608695652173,0.7190649509429932,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,96,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"El tema de las finanzas afecta a todos y toda la vida, ya que explica donde vienen y cómo se usan los ingresos y recursos para cumplir con nuestras necesidades personales.",39,31,25,1,1,2,34.56793655838427,4.720162370319343,89.35612903225805,81.14769230769232,8.208436724565729,0.7948717948717948,0,0.5286783042394015,0,0.3548387096774194,0.4871794871794871,57.26403225806452,40.04012820512823,17.22390405293629,0.4210526315789473,0.109090909090909,0.3157894736842105,0.819823145866394,,4.2,84.00000000000001,False,5.0,3.0,3.0,5.0,5.0,5.0,5.0,
25,97,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,"¿Qué hacen las empresas para la sociedad? Respuesta clara: Empresas producen bienes y servicios, crean empleos y pagan impuestos.",8,19,8,1,2,1,36.07142857142856,8.066974340737668,72.94526315789474,89.09,-16.14473684210526,2.375,1,0.3932584269662921,0,0.7368421052631579,0.375,69.45605263157896,89.81000000000002,-20.35394736842106,0.3571428571428571,0.1538461538461538,0.3571428571428571,0.8050392270088196,,4.0,80.0,False,1.0,5.0,5.0,5.0,5.0,5.0,5.0,
26,98,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Estos principios están diseñados para promover que las firmas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios están diseñados para promover que las empresas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios fomentan que empresas financieras y consumidoras educen mejor a la gente en este ámbite. (Principles are designed to encourage financial service firms and consumer organizations to educate people more in this area.),27,34,27,1,2,1,10.59899419939988,2.7410126102418366,61.428235294117655,67.50666666666669,-6.0784313725490335,1.2592592592592593,1,0.1617647058823529,0,0.8235294117647058,0.7777777777777778,45.07911764705884,39.08314814814818,5.995969498910654,0.2187499999999999,0.032258064516129,0.2187499999999999,0.7616015076637268,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,99,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.","Habla con ellos, hazlo claro que trabajas duro por pagarlos.",18,10,13,1,1,1,40.59924080417439,11.154876603882444,82.64,91.17333333333336,-8.533333333333346,0.5555555555555556,0,0.5063291139240507,0,0.7,0.8333333333333334,78.46500000000002,74.61833333333335,3.846666666666664,0.24,0.0869565217391304,0.24,0.7820588946342468,,2.1,42.00000000000001,False,3.0,1.0,1.0,3.0,3.0,1.0,5.0,
28,100,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,Pero ¿en qué se compite?,Pero ¿en qué se compite?,¿En qué se disputa la competencia? (,5,6,5,1,2,1,14.76190476190476,12.22307556087252,62.840000000000025,90.44,-27.599999999999973,1.2,1,0.5666666666666667,0,0.5,0.4,89.61833333333335,102.155,-12.536666666666648,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.835116982460022,,3.1,61.99999999999999,False,3.0,3.0,3.0,3.0,3.0,3.0,5.0,
29,101,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",Algunas personas creen que una impuesto del 10% afectaría igual a ambas familias. (,20,13,20,1,2,1,17.304689176828763,12.102671192556116,71.14769230769231,84.74000000000001,-13.5923076923077,0.65,1,0.6504854368932039,0,0.3846153846153846,0.6,75.73500000000001,65.35000000000002,10.384999999999993,0.4571428571428571,0.1818181818181818,0.4571428571428571,0.8247077465057373,,4.5,90.0,False,3.0,5.0,5.0,5.0,5.0,5.0,5.0,
30,102,zero-shot_hariel_mistral_hariel_mistral_cfg_1_R4,prompting,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, en el trueque, se convirtió en mercancía. Luego, pasó a ser papel moneda, cuentas corrientes y otras formas.",27,20,19,1,2,1,44.22085833270044,29.420104262719075,85.64,94.17333333333332,-8.533333333333331,0.7407407407407407,1,0.6666666666666666,0,0.3,0.4814814814814814,81.58000000000001,66.77203703703705,14.80796296296296,0.6341463414634146,0.3076923076923077,0.5365853658536585,0.8843224048614502,,5.0,100.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
